Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
2975,1829798,HenryWu,"2018-08-06 01:57:21",0.79058,1,henry32144
2976,1951375,xuzheng0309,"2018-08-09 20:01:07",0.79058,9,xuzheng0309
2977,1777419,"Sky's the limit","2018-08-12 13:10:08",0.79058,4,"amsonu99,lplenka,pramit118,siddharth47"
2978,1981146,"Angadpreet Nagpal","2018-08-14 04:44:56",0.79058,1,angadp
2979,1880253,Mr.Smith,"2018-08-14 06:30:01",0.79058,11,"junfenggu,sugarleila"
2980,1951279,zengxianfeng,"2018-08-15 10:33:12",0.79058,1,zengxianfeng
2981,1742393,janetx,"2018-08-24 19:05:25",0.79058,10,janetx
2982,1714362,"Dr Kal-ko","2018-08-20 15:42:10",0.79058,1,drkalko
2983,1916738,"Oleksii Shashliuk","2018-08-21 13:22:46",0.79058,5,spdrnd
2984,1936108,"Guangyu Song","2018-08-24 05:53:58",0.79058,2,gysong
2985,2005018,JStan,"2018-08-27 14:07:30",0.79058,3,jun88sheng
2986,1907530,Lei,"2018-08-29 23:12:21",0.79058,3,ms1739
2987,1835761,3;),"2018-08-27 11:31:24",0.79058,3,amenehmn2018
2988,2009394,zionCheng,"2018-08-29 23:56:04",0.79058,10,zioncheng
2989,1818659,johnjamesmiller,"2018-08-29 12:36:55",0.79058,31,johnjamesmiller
2990,1842776,"Cory Smith","2018-08-29 15:58:20",0.79058,8,corysmith
2991,1727739,napmany,"2018-08-29 21:08:26",0.79058,3,napmany
2992,1715596,lpgqnn,"2018-07-03 16:23:32",0.79058,10,lpgqnn
2993,1825642,gasin,"2018-06-30 11:46:55",0.79058,9,gascin
2994,1814459,zds,"2018-07-08 02:28:48",0.79058,2,zds121
2995,1700719,"Jianhua Ma","2018-07-19 14:51:33",0.79058,2,xfsm1912
2996,1751698,IvanMarquez,"2018-07-23 19:23:30",0.79058,46,setthewoldonfire
2997,1834636,"Denis Meng","2018-07-31 15:28:05",0.79058,4,cooldba
2998,1768774,"Russian Azerbaijani","2018-08-05 14:35:04",0.79058,1,musayev
2999,1729221,Test,"2018-08-12 10:13:27",0.79058,6,ivana2018
3000,1929310,YoungShell,"2018-08-14 01:15:55",0.79058,1,"puhaoran,youngshellzzz"
3001,1871356,JavierZuniga,"2018-08-15 05:09:45",0.79058,32,jzuniga
3002,1957942,OlegMamchich,"2018-08-19 09:50:21",0.79058,11,mamontyatko
3003,1710863,HaimFeldman,"2018-08-29 21:00:50",0.79058,83,haimfeld87
3004,1759459,"Bruno Pereira","2018-08-28 00:31:01",0.79057,8,brunohnp
3005,1812986,notom234,"2018-08-20 11:58:34",0.79057,4,notom234
3006,1846424,Sumiko,"2018-08-29 23:36:00",0.79057,81,esumiko
3007,1699181,Aboutrika,"2018-07-01 10:45:55",0.79057,27,deepblack
3008,1815071,OliverGraeser,"2018-06-25 09:15:28",0.79056,2,graeser
3009,1753284,yyzc,"2018-07-19 06:38:03",0.79056,56,yyzcai
3010,1708104,StudyExchange,"2018-06-18 14:55:46",0.79056,19,studyexchange
3011,1720316,Lukas,"2018-08-19 20:57:12",0.79055,16,lukaspumas
3012,1789295,sazya,"2018-07-27 01:32:35",0.79055,5,sazya1
3013,1726194,"Artur Zeitler","2018-07-28 18:28:09",0.79055,19,artzei
3014,1955261,"Shubham Bothara","2018-08-09 01:49:08",0.79054,4,shubhambothara
3015,1821344,Mads,"2018-08-29 18:41:49",0.79054,6,jaybob20
3016,1835600,"Ruslan T","2018-07-15 12:28:05",0.79054,11,rtgshv
3017,1770788,wenzihu,"2018-06-23 03:53:54",0.79054,7,wenzihu
3018,1947097,kksavla,"2018-08-02 22:46:42",0.79054,1,kkhandhar
3019,1988117,"Shivam Miglani","2018-08-15 22:30:55",0.79053,3,shivammiglani
3020,1942536,BoXiao,"2018-08-18 17:40:40",0.79053,7,xbustc
3021,1872620,"Nanbo Sun","2018-08-06 13:34:12",0.79052,6,nanbosun
3022,1699334,"Yuvraj Sidhu","2018-08-26 20:17:56",0.79051,7,ysidhu
3023,1718001,"Tony Zheng","2018-08-14 05:34:41",0.79051,7,tonyhh458
3024,1816708,Pathairush,"2018-08-21 15:48:45",0.79050,9,ppathairush
3025,1849456,Jay,"2018-08-27 15:41:59",0.79050,31,jaycode
3026,1880952,TejeshTeja,"2018-07-16 14:25:01",0.79049,1,tejbat
3027,1952239,"Xiaolin Zhang","2018-08-06 07:44:09",0.79049,3,xiaolinz
3028,1756212,"Evgeny Glotov","2018-07-04 23:51:25",0.79048,75,lifehackman
3029,1710357,Beren,"2018-07-13 07:23:46",0.79047,15,beren007
3030,1807908,ytaishi,"2018-07-04 18:00:54",0.79047,2,ytaishi
3031,1758618,"Li Jincheng","2018-07-08 09:18:14",0.79047,3,nami00
3032,1720696,newebug,"2018-06-29 11:42:23",0.79047,6,newebug
3033,1701205,KongAda,"2018-07-09 12:13:23",0.79046,16,pbsg0111
3034,1969729,"Pablo Gomez Perez","2018-08-13 15:09:40",0.79045,7,pablogp
3035,1908511,"Simon Lee","2018-08-02 03:29:44",0.79045,8,litcrz
3036,1910395,"Fernando Carneiro","2018-08-29 23:50:51",0.79044,65,fpcarneiro
3037,1816628,"Pavel Velikhov","2018-07-04 17:46:28",0.79044,10,boosted
3038,1838087,"Alex Iliev","2018-08-16 07:20:42",0.79044,29,alexiliev
3039,1948278,"Ángel Luis Sánchez ","2018-08-29 19:24:01",0.79043,22,agenlu
3040,1844600,ykk,"2018-08-05 08:38:10",0.79043,2,pongetsome
3041,1828101,"Aleo Hilamina e!!!","2018-08-23 04:39:33",0.79043,48,"dezibe,henintsoa"
3042,1855487,weiwang,"2018-08-17 03:20:17",0.79042,16,weiwanguci
3043,1910062,www1652,"2018-08-11 07:39:14",0.79041,6,www1652
3044,1849857,小笨象F4,"2018-07-31 06:16:42",0.79041,13,"h8796299,lijp1993,linfengzhiren,marinq"
3045,1898288,yuan,"2018-08-02 06:16:34",0.79041,3,"bayesiany,zhangxiaoli1"
3046,1700429,jeannief,"2018-08-29 07:52:18",0.79040,52,jeannief
3047,1780159,yuguosen,"2018-07-12 10:52:48",0.79040,12,yuguosen
3048,1698617,lunlun,"2018-07-27 09:55:08",0.79038,138,lunlun
3049,1829449,__TSC__,"2018-08-29 16:49:08",0.79038,32,"achal1606,blankverse,debayand"
3050,1784056,heeebin,"2018-06-16 11:35:54",0.79038,5,heeebin
3051,1852747,gmobaz,"2018-07-10 16:33:10",0.79038,4,gmobaz
3052,1940632,Magichan,"2018-08-28 07:40:16",0.79037,14,magichan
3053,1706044,mhs123,"2018-07-23 22:52:41",0.79037,49,mhs123
3054,1707240,LowPass,"2018-07-23 20:05:09",0.79037,45,"ching7749,lvzhi0522,mlc152,slayerchen,xpassion"
3055,1897054,StefanVanDerLeeden,"2018-07-27 12:33:35",0.79037,14,rikuge
3056,1882774,RobertWang,"2018-07-19 03:18:40",0.79037,2,wyxidian
3057,1837421,"DC Gao","2018-08-10 05:09:49",0.79036,6,dcgao1020
3058,1837125,Lehyu,"2018-08-29 17:24:56",0.79036,27,del=c453c033daaec995
3059,1768102,"Marcello Negro","2018-07-15 10:00:31",0.79035,7,marcellonegro
3060,1892188,"Mohammad Ali","2018-08-08 03:51:19",0.79035,5,mafaz1383
3061,1957421,"Alessio Borgheresi","2018-08-21 20:42:03",0.79035,1,aborgher
3062,1711545,Xaba-Xaba,"2018-08-29 19:46:13",0.79034,11,dmitryzx
3063,1892524,"Kealen Nieh","2018-07-20 12:01:49",0.79034,1,kealennieh
3064,1746200,"Rangel Dokov","2018-08-24 07:57:05",0.79033,12,rdokov
3065,1756404,"Give Them Uncle","2018-08-24 11:36:07",0.79033,25,"blagobaychev,chaaad"
3066,1760320,"Satyajit Roy","2018-08-21 12:05:02",0.79032,7,satyajitroy10
3067,2009466,"Guilherme Araujo Gonçalves de Souza","2018-08-29 21:38:20",0.79032,8,guilhermeagsouza
3068,1895632,flyingpig,"2018-08-19 00:02:26",0.79032,1,zhuyongsheng
3069,1778447,Kiloneven,"2018-07-10 12:45:25",0.79031,7,kiloneven
3070,1956479,Gamma,"2018-08-26 04:12:23",0.79031,16,"arpi93,austenmy,awnallah,poojachoudhary95"
3071,1874314,"TI Ohio","2018-08-10 13:27:15",0.79031,6,yu1419ohio
3072,1717172,"ninja scientist","2018-07-17 21:27:01",0.79031,32,platiaschristos
3073,1766794,fjihrak,"2018-06-24 13:04:28",0.79031,1,fjihrak
3074,1793794,Amer,"2018-07-06 12:59:27",0.79031,2,arabbo
3075,1757735,yag_ays,"2018-07-03 01:58:12",0.79031,1,yagays
3076,1832855,GeorgeSeah,"2018-07-03 14:22:02",0.79031,1,instanas
3077,1718749,zhaoyi,"2018-07-04 14:38:20",0.79031,1,jiangbaishou
3078,1858159,shuyang,"2018-07-08 06:47:15",0.79031,1,yushuyang
3079,1851687,QianLi,"2018-08-20 06:56:14",0.79031,10,lqian5
3080,1849063,1234gruyere,"2018-07-09 07:45:04",0.79031,7,kalafs
3081,1838651,shlok99,"2018-07-12 11:34:51",0.79031,5,shlok99
3082,1851699,alloai,"2018-07-27 21:08:22",0.79031,5,alloai
3083,1775428,"Vincent Lay","2018-07-14 19:11:09",0.79031,9,vlay42
3084,1846648,hiuki,"2018-07-14 17:31:25",0.79031,3,ukiwindblows
3085,1848543,baiyexing,"2018-07-15 03:12:42",0.79031,1,baiyexing
3086,1850273,kimmoO,"2018-07-23 11:07:26",0.79031,15,kimmoo
3087,1886251,Neronuser,"2018-08-01 20:02:05",0.79031,7,neronuser
3088,1870006,"Cameron Reid","2018-07-17 14:11:48",0.79031,1,csreid
3089,1796506,Sakura,"2018-08-29 22:01:43",0.79031,2,jw3315
3090,1871441,DươngTríDũng,"2018-07-18 06:45:12",0.79031,8,tridungduong16
3091,1883520,JamesLau,"2018-07-18 09:49:02",0.79031,3,jameslau
3092,1800762,zhexuan,"2018-07-23 14:28:49",0.79031,12,zhexuanzhou
3093,1862916,Takeshi,"2018-07-22 19:12:28",0.79031,3,whoosh
3094,1897456,mjos,"2018-07-22 21:41:33",0.79031,7,josimi
3095,1733894,"Nikolaev Semen ","2018-07-23 11:37:38",0.79031,3,nsa092
3096,1736899,"Jun Ernesto Okumura","2018-07-24 04:53:26",0.79031,4,pacocat
3097,1866335,"What is right?","2018-07-27 13:44:07",0.79031,20,"tofuxu,yuranus"
3098,1927091,TNHoo,"2018-07-27 20:44:53",0.79031,1,zz2414
3099,1768805,Lovenix,"2018-07-28 03:48:27",0.79031,2,lovenix
3100,1779437,rishi007bansod,"2018-07-29 15:40:36",0.79031,2,rishikeshb
3101,1774947,"[Deleted] f78ef4ab-3158-4484-889c-5f0f78a499b8","2018-07-30 10:39:36",0.79031,1,del=dfa91d8bc5d3ae95
3102,1885321,"Dipto Dutta","2018-07-31 09:21:39",0.79031,2,machinedipto
3103,1732223,ClovexZ,"2018-07-31 14:35:00",0.79031,2,clovexz
3104,1886463,Yoku,"2018-08-01 06:58:53",0.79031,1,yoku001
3105,1934301,nksitz,"2018-08-02 10:29:31",0.79031,2,nksitz
3106,1916885,Abtien,"2018-08-02 10:52:08",0.79031,1,abtien
3107,1723110,kshitijkalambarkar,"2018-08-02 20:03:13",0.79031,1,kshitijkalambarkar
3108,1942000,"Predict It","2018-08-04 14:00:31",0.79031,4,ankush1729
3109,1940983,TWICE,"2018-08-04 04:41:10",0.79031,1,hyxusb
3110,1911461,zhanghedi,"2018-08-06 09:00:39",0.79031,1,zhanghedi
3111,1891584,saka,"2018-08-06 16:11:08",0.79031,1,tomsaka
3112,1912514,"Hiro A","2018-08-07 08:43:10",0.79031,1,latte05
3113,1769699,AgentUR,"2018-08-07 19:55:44",0.79031,1,pwrry30p
3114,1970196,JohnW,"2018-08-09 19:14:09",0.79031,3,johnwei66
3115,1713884,"shweta agrawal","2018-08-12 10:46:01",0.79031,4,shweta26
3116,1979669,mareharu,"2018-08-13 02:19:21",0.79031,1,mareharu
3117,1978575,"Panchajanya Banerjee (Pancham)","2018-08-13 03:43:35",0.79031,8,delayedkarma
3118,1724606,"Adrian Lliguichuzhca","2018-08-13 03:44:14",0.79031,3,adrianll
3119,1986994,yhchen2018,"2018-08-14 14:44:18",0.79031,3,yhchen2018
3120,1987043,personanondata,"2018-08-15 14:47:00",0.79031,5,personanondata
3121,1863341,"Pavel Myshkin","2018-08-15 12:38:43",0.79031,15,pavelmyshkin
3122,1987621,vsuvarna02,"2018-08-29 16:48:43",0.79031,6,vsuvarna02
3123,1990018,Filip,"2018-08-15 12:38:15",0.79031,1,isiicz
3124,1714202,"Pranay Kundu","2018-08-16 05:59:58",0.79031,1,pranay5255
3125,1726165,HarnickKhera,"2018-08-16 19:52:24",0.79031,18,del=d6867309dd53a06d
3126,1904016,ysekky,"2018-08-19 03:16:14",0.79031,4,ysekky
3127,1986445,"Bo Xia","2018-08-19 09:05:46",0.79031,4,boxia1vs9
3128,1962886,noodlelike,"2018-08-21 01:14:32",0.79031,2,del=de133d3b7ccb0b6e
3129,1981156,YiyunZhou,"2018-08-20 00:52:16",0.79031,3,yiyunzhou
3130,1994310,ahb1,"2018-08-21 15:19:16",0.79031,6,ahb1992
3131,1732912,Rikka,"2018-08-22 05:05:58",0.79031,2,lt1995
3132,1712037,"Maria Wellen","2018-08-22 16:17:12",0.79031,35,msmelguizo
3133,2007115,nan,"2018-08-21 07:39:38",0.79031,1,vaaaaanquish
3134,1742405,karanteckwani,"2018-08-22 03:14:27",0.79031,2,karanteckwani
3135,1988402,Colin,"2018-08-23 13:30:07",0.79031,2,"colin8102,lyliu2018"
3136,2009557,KaggleJinn,"2018-08-29 20:34:32",0.79031,6,"cnkangj,kagglejinn"
3137,1945602,celestial712,"2018-08-24 11:36:45",0.79031,6,celestial712
3138,1711272,swoo99,"2018-08-24 02:11:15",0.79031,1,swoo99
3139,1868413,amitrajsingh,"2018-08-24 03:05:50",0.79031,3,amitrajsingh
3140,2012778,"Serg Gini","2018-08-24 12:54:13",0.79031,1,cyrusmsk
3141,2003159,ZYHe,"2018-08-29 22:07:44",0.79031,6,div1024
3142,1984604,xiaolong,"2018-08-26 14:57:30",0.79031,6,zxl85278337
3143,1921051,Basasuya,"2018-08-26 04:09:28",0.79031,3,basasuya
3144,1894038,sweetpotatopulus,"2018-08-29 14:20:16",0.79031,20,"sweetpotatopulus,vegannattyboi"
3145,1838281,bnikita,"2018-08-28 07:29:25",0.79031,2,bnikita
3146,1826453,yusk,"2018-08-28 09:15:10",0.79031,10,yusuke06
3147,1713969,"Shafin Mohammad","2018-08-28 09:20:54",0.79031,29,shafinmohammad
3148,1801817,SurajThyagarajanParamasivam,"2018-08-29 21:11:10",0.79031,2,sujisuraj
3149,1898048,"Salman Pathan","2018-08-29 05:56:06",0.79031,1,salmanasylum
3150,1797449,"Parth Bhardwaj","2018-08-29 22:58:15",0.79031,3,thewiredbear
3151,1998343,tongnot,"2018-08-29 05:38:45",0.79031,17,"lanlanshu,tongnot"
3152,1889042,"Oleg Litvinov","2018-08-11 08:24:13",0.79030,13,olegbezb
3153,1768862,yuminlee,"2018-06-15 15:28:34",0.79030,10,yuminlee
3154,1766624,Farfetchers,"2018-07-24 08:05:12",0.79030,1,pedronogueira
3155,1707246,Miquido,"2018-08-29 21:36:51",0.79029,89,"abiernacka,kaholewa,radoslawbialowas"
3156,1715517,"Fadwa Fathallah","2018-07-06 16:43:05",0.79029,7,ferodia
3157,1697438,tkasasagi,"2018-07-04 07:55:14",0.79029,1,tkasasagi
3158,1844093,cchuang2009,"2018-07-12 02:00:15",0.79029,23,cchuang2009
3159,1717277,Take,"2018-07-18 02:00:02",0.79029,20,takelxc
3160,1698430,hecongqing,"2018-07-24 14:58:45",0.79029,2,hecongqing
3161,1810328,"David Brown","2018-08-24 06:33:57",0.79029,100,davidwb
3162,1792206,"Dark Fire0","2018-07-28 16:51:59",0.79029,8,darkfire0
3163,1729480,zhoujunwen,"2018-07-29 14:50:59",0.79029,47,zhoujunwen
3164,1770797,atom,"2018-08-02 03:17:39",0.79029,1,atom26
3165,1706479,"Luciano Carlos","2018-08-03 15:40:54",0.79029,2,lucianocarlos
3166,1742194,"Francisco Mendez","2018-08-21 15:29:02",0.79029,5,fcostartistican
3167,1950817,anqitu,"2018-08-04 00:37:38",0.79029,1,anqitu
3168,1792573,Hitesh-Gorana,"2018-08-06 07:30:37",0.79029,1,coolcoder22
3169,1716252,"MA Zhejiayu","2018-08-08 11:01:14",0.79029,16,zhejiayuma
3170,1720291,TomTom,"2018-08-12 17:00:51",0.79029,3,tomtoma
3171,1743312,"Miroslav Gajdacz","2018-08-19 18:24:13",0.79029,24,gajdacz
3172,1998062,"Bassil Bassiouny","2018-08-29 06:09:45",0.79029,23,bosbos
3173,1702503,Andry,"2018-08-23 18:33:45",0.79029,1,andryraj
3174,1804709,"Kim Daewon","2018-08-26 14:05:12",0.79029,1,rangmar
3175,1823293,chainouc,"2018-08-28 03:49:32",0.79029,8,chainouc
3176,1906686,Саша,"2018-08-29 23:06:50",0.79029,7,makemate
3177,1943340,loser1024,"2018-08-09 10:12:45",0.79027,4,aizxmgood
3178,1858065,ngreloaded,"2018-07-09 18:01:22",0.79027,1,ngreloaded
3179,1785904,"Mario Maranon","2018-07-02 16:08:30",0.79026,17,moorty
3180,1898722,"Eugene Mashkin","2018-08-29 17:13:03",0.79023,14,emashkin
3181,1721252,NarayanSarkar,"2018-08-29 08:57:19",0.79023,3,sarkarnarayan
3182,1788382,"Irina Elisova","2018-08-29 19:28:21",0.79023,2,elisovaira
3183,1709447,DimaSakovich,"2018-08-29 21:05:41",0.79023,13,dimasakovich
3184,1702809,"Mike Hall","2018-08-29 22:53:57",0.79023,125,mik3hall
3185,1724805,"Saar Yalov","2018-07-07 23:31:45",0.79022,5,saaryalov
3186,1735837,"James Lee","2018-08-28 06:34:24",0.79021,1,kcbighuge
3187,1994214,anubhavbhardwaj,"2018-08-16 16:45:46",0.79018,1,anubhavbhardwaj
3188,1992178,TeA,"2018-08-22 13:31:53",0.79018,6,timefury
3189,1787098,"Joerg Rings","2018-08-05 19:12:20",0.79017,6,jrings
3190,1704370,Feras,"2018-07-02 11:21:51",0.79016,6,ferasoughali
3191,1708696,"José David Carvajal","2018-07-10 05:08:51",0.79015,11,josdavcar
3192,1765998,Vadim,"2018-08-11 19:17:40",0.79014,2,vadims
3193,1716636,uwpz,"2018-08-04 12:33:05",0.79014,5,uwepritzsche
3194,1720360,travellingsalesman,"2018-08-09 15:59:58",0.79014,42,aialenti
3195,1723891,FabrizioFedericoni,"2018-07-19 20:30:36",0.79013,19,ffedericoni
3196,1861761,CraigBlackburn,"2018-07-28 17:42:03",0.79013,22,crablurn
3197,1825278,"Will Gleave","2018-08-22 16:35:28",0.79012,26,willgleave
3198,1959169,"Chen Luo","2018-08-17 12:12:52",0.79009,12,chenluomimi
3199,1722943,"Tomasz Dobrzycki","2018-08-16 08:23:38",0.79009,4,tomashenco
3200,1703236,Bluefool,"2018-08-25 22:42:51",0.79008,5,domcastro
3201,1829076,DevODi,"2018-07-15 08:37:29",0.79007,24,"briceshun,devanshjani,gisbee,grandmoon"
3202,1866446,"Ante Meridiem","2018-07-30 19:11:57",0.79007,28,antemeridiem
3203,1888721,"Mehmet Can Erim","2018-07-26 05:57:24",0.79006,3,mcanerim
3204,1773577,深雪夜归人,"2018-08-24 12:25:19",0.79006,12,carllei
3205,1877899,ShubinVitalii,"2018-08-07 01:09:19",0.79005,13,luckyshubin
3206,1919960,"Arun Joy Thekkiniyath","2018-08-29 06:49:18",0.79003,6,arunjoyt
3207,1768909,m0tao0,"2018-08-03 12:49:05",0.79002,34,m0tao0
3208,1735637,dodosmarts,"2018-07-19 20:46:19",0.79001,27,dodosmarts
3209,1706622,MB,"2018-06-17 17:44:08",0.79000,11,mikebaik
3210,1707226,Yoda,"2018-08-29 14:57:19",0.79000,17,sriramanathan
3211,1748005,"Raphael Ribas","2018-06-11 01:36:31",0.78998,6,rahenri
3212,1765756,abcdcamey,"2018-07-31 01:49:08",0.78997,5,abcdcamey
3213,1728345,g0ohard,"2018-08-29 14:29:04",0.78997,15,g0ohard
3214,1954471,"Logical Soul","2018-08-29 08:17:28",0.78997,39,logicalsoul
3215,1936119,bjebert,"2018-08-29 23:31:41",0.78996,14,bjebert
3216,1869561,tcly1612,"2018-08-21 18:15:18",0.78996,1,tcly1612
3217,1790589,kaul,"2018-06-20 06:40:01",0.78995,1,cattlesnake
3218,1745927,rickey_maru,"2018-08-29 16:34:41",0.78995,25,riki1201022
3219,1754799,akurennoy,"2018-08-29 20:48:41",0.78994,21,akurennoy
3220,1814207,"Mikhail Novikov","2018-08-23 23:18:20",0.78994,6,mikhailnovikov
3221,1745978,wyx,"2018-07-30 03:32:26",0.78992,1,jsxzwyx
3222,1731502,"dv la suisse","2018-08-04 16:54:01",0.78991,10,"lightbulb999,stewartbobbitt,zelazny7"
3223,1911407,shishanuvic,"2018-08-27 19:32:15",0.78990,28,shishanuvic
3224,1949876,Biglethz,"2018-08-02 16:34:24",0.78988,1,biglethz
3225,1719638,"R Irvine","2018-06-11 17:33:23",0.78987,32,rirv938
3226,1699790,"Ray Zhang","2018-08-03 03:40:18",0.78986,68,zhangshuhui
3227,1999266,willbe,"2018-08-29 12:30:39",0.78982,3,willbe
3228,1794288,"Riccardo Spadini","2018-08-29 13:35:27",0.78981,34,rspadini
3229,1864505,NTNU_EE_108,"2018-08-06 03:08:55",0.78980,53,ss920003
3230,1825037,Nasir,"2018-08-28 16:21:06",0.78980,2,nxs5899
3231,1761114,graison,"2018-08-29 23:54:02",0.78975,36,graison
3232,1784901,theFrobenians,"2018-08-29 20:06:11",0.78975,2,"gqfiddler,wwwslinger"
3233,1814795,gujing28,"2018-08-07 06:54:08",0.78974,1,gujing28
3234,1941301,"Alexis He","2018-08-20 00:31:36",0.78972,7,alexishe
3235,1993442,tensorflow85,"2018-08-22 03:06:45",0.78972,2,tensorflow85
3236,1737872,"Geethananda reddy","2018-08-29 01:29:11",0.78972,37,geethanandareddy
3237,1706877,"Team OW","2018-08-05 06:07:53",0.78969,7,"dylanhogg,eddieburrowes"
3238,1727764,neyanbhbin,"2018-07-16 16:10:40",0.78969,22,yongjiekang
3239,1863227,CT,"2018-07-16 21:56:40",0.78968,11,chitang
3240,1698905,0x0x,"2018-08-29 13:26:29",0.78967,53,vv0x0x
3241,1843089,starryweat,"2018-08-02 12:37:06",0.78965,30,starrywheat
3242,1697084,"Gleb Anferov","2018-05-30 21:12:07",0.78965,8,hitman47
3243,1770351,morinibu,"2018-07-20 08:24:18",0.78962,7,tashike
3244,1742770,"Hyoyoung An","2018-06-25 13:37:32",0.78961,20,ahy1210
3245,1754388,Jamil,"2018-07-13 09:45:05",0.78959,24,mjamilakhtar
3246,1818068,"Araks Stepanyan","2018-06-27 16:48:16",0.78958,5,araksstepanyan
3247,1787969,gb,"2018-08-06 21:17:59",0.78957,14,gb35251
3248,1731512,mgxie,"2018-06-21 06:28:30",0.78955,12,minggangxie
3249,1708352,"Danilo Djekic","2018-06-20 07:14:16",0.78954,30,kvothe92
3250,1999308,BarathiGaneshHB,"2018-08-29 07:01:58",0.78954,5,rbg143
3251,1748637,RVV,"2018-08-23 02:57:53",0.78954,2,valiavee
3252,1968610,Fork,"2018-08-25 23:40:53",0.78953,12,ktwtae
3253,1815303,BRUBUS,"2018-07-28 12:43:03",0.78953,8,"albuslee,brucewang0204"
3254,1928822,takayoshi,"2018-08-17 16:32:13",0.78953,17,clearclear
3255,1730391,SEU_Zesen_Chen,"2018-08-12 02:51:25",0.78950,27,kaggleczs
3256,1901374,sl_dse,"2018-08-28 14:08:30",0.78949,41,sldse18
3257,1790395,hammerstein458,"2018-08-06 07:10:57",0.78949,18,nireshd
3258,1840613,"Konstantin Dokuchaev","2018-08-21 02:20:33",0.78945,1,basskot
3259,1778938,"Pierre Gérard","2018-07-24 14:13:45",0.78943,2,piegerar
3260,1723482,"Subhajit Mandal","2018-06-17 01:57:59",0.78943,21,mandalsubhajit
3261,1713725,"Dmytro Onishchenko","2018-06-29 00:52:41",0.78940,32,tameter
3262,1954141,"My model is an idiot so am I","2018-08-29 23:31:40",0.78937,4,sibylhe
3263,1840450,"running cat-bear","2018-07-15 14:35:09",0.78935,5,nt1937
3264,1976301,404,"2018-08-29 08:34:37",0.78935,31,"evans6436,quantero1"
3265,1727562,fuge,"2018-07-08 19:10:09",0.78935,20,donfuge
3266,1848213,bchnge,"2018-08-29 23:16:23",0.78932,17,bchnge
3267,1764138,Nonnbei,"2018-06-30 09:07:23",0.78930,13,hirotakou
3268,1838708,"Niclas Celvin","2018-08-10 06:03:35",0.78929,29,niclascelvin
3269,1831115,"Denise Avila","2018-07-23 03:39:22",0.78929,50,denisefavila
3270,1899654,Wal8800,"2018-08-25 11:56:48",0.78929,25,wal8800
3271,1785995,Beeeee,"2018-06-16 12:56:32",0.78929,3,nybnyb
3272,1698666,"Maximilian Kapsecker","2018-07-18 12:45:27",0.78928,95,maxkapsecker
3273,1837462,Iris,"2018-07-05 13:36:44",0.78928,3,iriszyx
3274,1835305,freya,"2018-07-05 15:32:16",0.78928,5,zhangxinbo
3275,1785620,AntiLippasaar,"2018-08-03 06:29:18",0.78924,2,hazzle
3276,2001694,"Jake Cherrie","2018-08-29 11:22:26",0.78921,1,jakecherrie
3277,1718979,"Jian Liu","2018-07-11 09:08:57",0.78919,23,pierodel
3278,1813264,yuta21,"2018-07-19 14:57:28",0.78917,17,yuta21
3279,1803383,PallaviRana,"2018-07-18 14:56:54",0.78917,2,pallavirana
3280,1891076,Jinghui-Wong,"2018-08-02 13:38:30",0.78917,22,wangjinghui
3281,1887841,"Ed Hayes","2018-07-19 03:50:29",0.78917,5,chinacat2002
3282,1700041,igd_learners,"2018-07-22 10:55:47",0.78917,6,"amsalahuddin,krisjobs"
3283,1917786,GarnikKakosyan,"2018-08-20 18:28:17",0.78917,8,garnikus
3284,1980847,"Phillip Shaw","2018-08-28 04:36:46",0.78917,4,philshaw
3285,2007385,xp2017,"2018-08-29 14:35:37",0.78917,4,xp2017
3286,1705310,"Pratik Gandhi","2018-08-29 18:11:44",0.78914,109,pratikkgandhi
3287,1909099,"Jack Smith","2018-08-29 17:35:11",0.78913,2,jacksmith
3288,1764840,"James Valencia","2018-06-22 21:43:12",0.78913,4,jamesvalencia1
3289,1716917,TadeuszHupało,"2018-08-14 20:45:15",0.78913,52,thupalo
3290,1697887,DJ_kurukuru,"2018-06-26 21:19:09",0.78913,61,djkurukuru
3291,1887300,JamesCPino,"2018-08-03 23:19:47",0.78912,11,jamescpino
3292,1752154,"Danil Zherebtsov","2018-07-02 16:11:14",0.78912,33,danilz
3293,1718600,"Manimaran Paneerselvam","2018-08-29 08:43:43",0.78907,4,manimaranp
3294,1818546,noypeban,"2018-08-29 22:58:28",0.78907,33,toshikazuwatanabe
3295,1783973,tldnjsgkek,"2018-06-16 05:20:53",0.78905,5,tldnjsgkek
3296,1804678,"Kate Glekh","2018-08-21 10:12:47",0.78904,12,kategl
3297,1882326,AilonVelger,"2018-08-20 04:49:48",0.78901,4,ailonv
3298,1783212,Hyun-SooChoi,"2018-06-16 06:05:30",0.78900,10,ilvu13
3299,1954223,"An Xinyi","2018-08-26 06:58:50",0.78900,2,anxinyi
3300,1726973,gjanesch,"2018-08-28 02:50:11",0.78900,69,gjanesch
3301,1989717,AlgoRaiders,"2018-08-29 01:04:54",0.78893,12,"algoraiders,seasideinic,sxczllhq"
3302,1763575,RustyB,"2018-06-27 03:53:11",0.78891,17,rustyb
3303,1896841,y.ume,"2018-08-25 17:26:16",0.78891,26,yumehara
3304,1838294,"Satish Chilloji","2018-08-01 14:57:55",0.78889,3,satishchilloji
