Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
4139,1729635,Dong,"2018-06-05 23:40:51",0.77809,1,toeast
4140,1909716,"BEN NEJI Ahmed","2018-08-27 16:23:38",0.77809,18,lionadis
4141,1814782,QC,"2018-08-04 21:18:34",0.77808,5,"chengqc,lixiaoxiao211"
4142,1764914,Hyunnni,"2018-06-09 06:58:15",0.77806,1,bbangsang
4143,1708265,seymour,"2018-05-27 09:39:34",0.77805,9,seymour
4144,1731379,clancecy,"2018-06-17 11:42:55",0.77803,2,clancecy
4145,1731568,Haifeng,"2018-05-28 18:11:39",0.77801,3,haifengyan
4146,1715621,Nyangawa,"2018-05-31 11:41:00",0.77801,1,nyangawa
4147,1759694,Willis76,"2018-07-08 18:44:10",0.77800,14,willsuess
4148,1701104,BobInVA,"2018-06-10 12:50:23",0.77800,29,rlaprade
4149,1717759,"Nelson Susanto","2018-05-25 06:35:01",0.77796,4,lunirs
4150,1740539,"Vincent TABOGA","2018-07-29 22:14:16",0.77794,12,vitabo
4151,1827908,justin01010101,"2018-07-27 00:49:03",0.77793,1,justin01010101
4152,1790999,ClayWeidinger,"2018-08-11 00:17:39",0.77792,4,weidinger
4153,1707540,HAHAHO,"2018-05-22 07:26:21",0.77791,3,adslwang4602
4154,1762255,WilliamGrey,"2018-06-11 02:01:56",0.77789,6,wgrey13
4155,1713086,"Patrick Uzuwe","2018-05-25 20:56:38",0.77788,4,puzuwe
4156,1733740,ngjn,"2018-05-29 09:42:30",0.77788,1,tinhb92
4157,1710103,SwampyE,"2018-06-15 07:37:07",0.77788,7,swampye
4158,1764063,MLane,"2018-06-11 09:06:30",0.77788,3,pmlane12
4159,1770921,"Linus Blomgren","2018-06-13 15:21:27",0.77788,1,linusblomgren
4160,1748240,"Yao Ning","2018-07-24 15:07:44",0.77788,1,novemberschoping
4161,1784650,infernape,"2018-08-20 06:46:00",0.77786,3,infernape
4162,1745746,"Mingyang Sheng","2018-06-02 02:41:23",0.77784,1,twinblade
4163,1717190,"Leonardo León Brenes","2018-05-23 22:12:33",0.77784,2,leoleon506
4164,1717477,"Tarek Hamdi","2018-05-24 00:21:21",0.77784,1,hamditarek
4165,1738408,"Ali Raza","2018-05-30 16:03:06",0.77783,1,alimghl
4166,1745734,LLantos,"2018-06-03 03:46:58",0.77778,1,llantos
4167,1875886,plis,"2018-07-22 13:55:15",0.77774,19,emot123
4168,1962968,MichaelZhang,"2018-08-09 02:29:44",0.77769,1,jianhuaz
4169,1697851,sunjiahe,"2018-05-27 10:59:35",0.77768,27,smallsunsun1
4170,1724823,"Fan CC","2018-05-26 14:36:04",0.77768,2,ca0fan
4171,1716660,[Deleted],"2018-06-20 03:37:53",0.77768,8,del=ef166e535b1f034f
4172,1749326,rpaopat,"2018-06-16 08:21:27",0.77766,5,rpaopat
4173,1723328,"Maxime Fuccellaro","2018-06-02 16:32:34",0.77766,20,blackbee2016
4174,1827109,P37RY1,"2018-07-13 13:36:15",0.77763,5,p37ry1
4175,1721326,Charlie,"2018-06-26 23:03:26",0.77761,7,chunleixia
4176,1704434,"Cosmin Clapon","2018-05-25 09:35:10",0.77760,8,cosminc
4177,1723601,"NCSU 2018","2018-08-27 20:25:36",0.77759,19,"antang,fsakhtari,fwright,ihuntress27,junma568,sandersen,smalldog3,wymhappy,xinhaoli,zari13,zhoulab"
4178,1710202,zytx121,"2018-05-22 11:33:40",0.77755,1,zytx121
4179,1701257,"Adhi Narayanan","2018-05-22 12:39:54",0.77755,4,aadhi444
4180,1709286,"Dan L","2018-05-22 17:16:39",0.77755,6,dlajeunesse
4181,1712842,"[Deleted] 0b3fd5e3-47da-4abc-8139-932b717f90b4","2018-05-22 23:08:44",0.77755,2,del=cffb3c2721adda74
4182,1713118,"Anuar J","2018-05-22 21:15:29",0.77755,1,rockman78
4183,1706231,ZhuYansen,"2018-05-23 01:22:30",0.77755,2,zhuyansen
4184,1714052,"Kuntal Sardar","2018-05-23 05:25:59",0.77755,1,kuntalcse006
4185,1709973,[Deleted],"2018-05-23 06:40:36",0.77755,4,del=c9a024c4fe7de3f3
4186,1716038,Mashex,"2018-05-23 15:54:54",0.77755,2,mashex
4187,1746197,"Weifeng Qin","2018-06-03 10:36:46",0.77754,7,qwf5506
4188,1700641,JelleVE,"2018-06-05 20:00:21",0.77754,1,jelleve
4189,1711190,Bijan,"2018-05-25 18:06:59",0.77752,2,bijanp
4190,1704238,"Nils Ross","2018-08-29 05:26:47",0.77750,5,norsesforcourses
4191,1710594,stj926,"2018-06-04 09:35:42",0.77745,1,stj926
4192,1879169,"Nikhil Bhatewara","2018-08-28 18:09:27",0.77744,16,nick2logan
4193,1728273,MrOoijer,"2018-05-28 03:52:25",0.77744,2,mrooijer
4194,1739366,NikitaButakov,"2018-06-19 04:40:21",0.77743,2,nikitabu
4195,1731812,Geekman,"2018-06-13 23:40:45",0.77743,14,geekman
4196,1714701,"Manuel Díaz","2018-05-24 09:53:22",0.77741,1,manueldiaz
4197,1711286,vidwath,"2018-06-01 02:36:43",0.77737,10,vidwath
4198,1703440,BerkayAydin,"2018-06-13 20:41:52",0.77734,3,berkayaydin
4199,1712189,tomoyuki,"2018-06-15 13:01:09",0.77734,3,tomotomo
4200,1707545,dddkou,"2018-05-21 13:55:22",0.77733,5,adslwang4603
4201,1843357,[Deleted],"2018-07-17 21:52:47",0.77731,11,del=8e19693e468fc592
4202,1702693,taniguchi604,"2018-07-04 23:57:24",0.77725,21,taniguchi604
4203,1715600,DD,"2018-07-03 22:08:47",0.77719,1,dmitry2015
4204,2002431,hmm_learning,"2018-08-29 11:55:01",0.77712,13,ds4life
4205,1803144,fangjiataizi,"2018-06-29 11:29:16",0.77707,15,fangjiataizi
4206,1700814,JanhaviKulkarni,"2018-06-01 21:51:05",0.77707,1,janhavi2004
4207,1729259,[Deleted],"2018-06-19 16:57:25",0.77706,32,del=70d75df0de55f3f6
4208,1700153,"Huang Chengrong","2018-06-03 17:33:55",0.77704,3,nicemo
4209,1947885,PhiPsiChi,"2018-08-29 19:08:05",0.77703,14,phipsichi
4210,1778298,Sumit,"2018-08-14 09:26:19",0.77702,12,sumit142284
4211,1787617,H-CL,"2018-06-21 01:59:51",0.77702,11,howlcc
4212,1812799,hessy,"2018-06-26 10:55:27",0.77700,2,hessy86
4213,1915692,scitechtalktv,"2018-08-10 13:46:45",0.77698,2,scitechtalktv
4214,1801012,SiddharthTandon,"2018-08-26 05:45:01",0.77697,23,siddharthtandon
4215,1704618,theheena,"2018-06-06 17:20:30",0.77697,8,heena34
4216,1785203,rapaio,"2018-08-04 06:39:08",0.77693,29,rapaio
4217,1734325,"Martin Jensen","2018-06-07 00:14:47",0.77692,8,martinjensen
4218,1724582,"Debabrata thatoi","2018-06-22 18:05:31",0.77691,47,debabratakaggle
4219,1749602,abhayspawar,"2018-08-06 01:17:14",0.77690,6,abhayspawar
4220,1757905,"sgry,t,","2018-07-09 01:30:53",0.77688,2,sgrymtm
4221,1735267,Sameer,"2018-06-24 06:01:59",0.77688,23,asdf5678
4222,1719461,"[Deleted] 11eb7429-138c-4a8c-b430-a9a24a447241","2018-06-16 14:55:05",0.77684,5,del=5bd65812c287f4a9
4223,1848676,zhang1,"2018-07-05 03:32:06",0.77684,1,del=87517a7f8a718907
4224,1701347,"Adarsh Kashyap","2018-08-07 08:31:57",0.77684,13,adarsh1995
4225,1837491,farah,"2018-08-21 10:37:46",0.77684,13,k163052
4226,1738855,Gabija,"2018-06-03 12:49:51",0.77683,1,alexandrite
4227,1934071,DXIE,"2018-08-29 00:47:59",0.77681,42,dxiehk
4228,1742027,CezarLemos,"2018-08-23 21:46:08",0.77680,5,czrcbl
4229,1829952,"R MAT","2018-08-22 13:51:25",0.77676,36,rmat2014
4230,1782379,Taehosbro,"2018-06-14 18:40:16",0.77673,3,tepioca
4231,1702227,AndréViana,"2018-05-25 11:26:24",0.77666,4,andreviana
4232,1747169,Mahoto.Iwasa,"2018-06-10 18:39:38",0.77666,7,mahoto0523
4233,2002954,"Brendan Borin","2018-08-29 06:09:16",0.77662,5,brendanborin
4234,1706154,"Victor Rebli","2018-06-19 23:03:58",0.77662,28,victorrebli
4235,1745063,"Eero Lehtonen","2018-06-02 16:17:29",0.77660,2,lehtone1
4236,1740054,trashiedaemail,"2018-06-13 06:50:18",0.77657,2,trashiedaemail
4237,1742662,CBWell,"2018-06-12 05:06:43",0.77653,9,cbwell
4238,1907708,"Rishabh Garg","2018-08-04 06:40:41",0.77648,17,rishabhgarg1023
4239,1715437,"Rohan Chougule","2018-05-23 13:00:27",0.77648,1,rchougule183
4240,1903099,AJA,"2018-07-27 12:27:29",0.77647,4,"adenserf,antoniv,del=7cd6b9ec944245d1"
4241,1995422,"Will Xu","2018-08-29 07:13:23",0.77643,11,iamcalculating
4242,1917816,"Jesse W","2018-08-29 21:13:49",0.77643,35,thejbills
4243,1714974,TerrenceDonald,"2018-05-23 12:53:13",0.77640,5,tdonald
4244,1713790,shanaka,"2018-06-13 07:14:01",0.77638,22,shanaka
4245,1704556,rosh,"2018-05-22 01:45:51",0.77635,4,rosh18
4246,1709414,guyko,"2018-05-22 07:27:08",0.77635,2,guyko81
4247,1711002,"Arunkumar Ramanan","2018-05-22 08:34:43",0.77635,1,arunkumarramanan
4248,1779955,TWMAN,"2018-06-27 10:40:31",0.77635,4,petercc2
4249,1855999,xiaominghappy,"2018-08-23 13:51:02",0.77633,1,xiaominghappy
4250,1742819,"Dark Knight Lee","2018-06-18 16:20:44",0.77633,14,lihao100106
4251,1739763,"Trevor Waite","2018-06-05 15:36:52",0.77631,1,trevorwaite
4252,1710701,Ryan,"2018-05-29 03:24:00",0.77628,9,ryanluo
4253,1698952,mamasinkgs,"2018-06-13 00:00:46",0.77619,14,mamasinkgs
4254,1909381,PraveenKumar,"2018-08-08 01:54:25",0.77614,9,praveenjana
4255,1762226,klausolo,"2018-06-07 22:01:12",0.77614,1,klausolo
4256,1782393,"taehyun da poop","2018-06-14 21:25:45",0.77605,2,jinwoos5457
4257,1761365,hamanonz,"2018-06-21 14:48:12",0.77603,11,hamanonz
4258,1721010,Chromatius,"2018-05-27 18:31:36",0.77602,2,chromatius
4259,1720363,"W M Forsythe","2018-07-25 21:50:55",0.77601,1,wmadisonf
4260,1699648,rpyzurich,"2018-05-22 13:21:32",0.77599,3,rpyzurich
4261,1733448,MMissuat,"2018-07-04 03:56:16",0.77599,2,mmissuat
4262,1718832,"Anh Duc","2018-05-24 10:55:18",0.77598,1,kateas
4263,1811329,YaoGee,"2018-06-23 13:02:52",0.77594,1,yaogee
4264,1752021,AurelianTactics,"2018-06-24 23:58:30",0.77594,5,jimdilorenzo
4265,1751128,gupeng,"2018-06-19 08:38:53",0.77592,1,gupengdata
4266,1735915,JonathanJeng,"2018-08-01 18:08:33",0.77584,12,jonjeng
4267,1929546,MannyYip,"2018-07-29 22:29:33",0.77584,7,mannyyip
4268,1874005,"Iris He","2018-08-14 05:31:30",0.77584,13,iceheart2018
4269,1724692,VivekPraturi,"2018-05-26 20:30:27",0.77580,2,vivek8943
4270,2007904,cGonAgu,"2018-08-22 15:28:42",0.77579,2,cgonagu
4271,1749297,"David Molina","2018-06-21 22:36:30",0.77569,25,virtualdvid
4272,1718921,Talke,"2018-08-20 10:06:21",0.77568,12,talc23
4273,1788509,PeterLDN,"2018-08-19 17:09:34",0.77567,5,peterldn
4274,1713650,coopersnail,"2018-08-28 12:17:37",0.77565,5,coopersnail
4275,1698990,"he zhang","2018-06-25 15:07:07",0.77565,3,zhanghe
4276,1768641,"Jeyhun Babirzade","2018-08-27 05:34:50",0.77564,9,jeyhunbabirzade
4277,1699105,DS,"2018-05-27 10:16:42",0.77561,6,veerendrab
4278,2008762,"Gavrilov Ilya","2018-08-29 08:00:23",0.77561,3,"dtsess,igavrilov"
4279,1824989,"Ruthger Righart","2018-08-29 21:55:53",0.77560,6,rrighart
4280,1948999,RKubo711,"2018-08-22 16:47:31",0.77559,8,rkubo711
4281,1697443,"Pascal Simpkins","2018-05-21 23:22:40",0.77556,5,pascalsimpkins
4282,1711589,"Erick Burnham","2018-07-10 10:33:35",0.77556,44,panamjck
4283,1720416,NeuroNaut,"2018-05-28 10:20:01",0.77554,5,neuronautic
4284,1719819,chnlyi,"2018-06-29 18:35:19",0.77548,6,chnlyi
4285,1748361,eastbaby,"2018-06-03 09:51:52",0.77547,3,eastbaby
4286,1699564,cast42,"2018-06-07 08:43:41",0.77546,24,cast42
4287,1777061,sandra,"2018-08-28 10:05:55",0.77546,16,sandrayang
4288,1872521,"Thu and Tom","2018-08-17 14:13:17",0.77545,10,"hienthu,tompeters27"
4289,1733494,"R. Dimas Bagas Herlambang","2018-06-03 17:36:59",0.77544,8,bagasbgy
4290,1913957,"Juuso Heinonen","2018-08-27 10:48:51",0.77540,12,jheinonen
4291,1699674,"YB Chan","2018-06-11 18:13:05",0.77539,4,ybchan08
4292,1726914,samurai86,"2018-06-03 19:37:13",0.77535,1,del=42ad92e2a25d47f3
4293,1811996,takaval,"2018-07-18 20:15:07",0.77535,24,takaval
4294,1727833,"Triangulum Australe","2018-06-19 02:46:15",0.77534,3,"antantyagi,shoumikgoswami"
4295,1849481,"Vinamra Rai","2018-08-29 14:28:08",0.77528,9,rvinamra
4296,1713736,"Zhe LIN","2018-05-23 04:44:49",0.77526,1,linzhe
4297,1724949,Terje,"2018-06-04 18:36:20",0.77522,5,terje62
4298,1706275,"Sudhir Kumar","2018-08-29 20:30:06",0.77519,5,sudhirnl7
4299,1921139,"qingwei liao","2018-08-28 07:44:04",0.77517,4,yangjiexiaobaobei
4300,1737294,"Renan Gomes","2018-05-30 09:15:22",0.77515,1,renangomes
4301,1745326,"Ramanjot Bhatia","2018-06-01 20:55:08",0.77515,1,rjsbhatia
4302,1845687,ChristosGlymidakis,"2018-07-28 23:09:00",0.77510,21,chrisglym
4303,1885310,"Karishma G. Chudhari","2018-08-20 16:30:03",0.77508,5,karishma29
4304,1882016,"vrushali kad","2018-08-21 06:25:18",0.77508,3,vrushali3
4305,1800186,sridharfggler,"2018-08-07 15:36:50",0.77507,8,sridharfggler
4306,1790176,matsuou1,"2018-07-06 09:24:58",0.77506,3,matsuou1
4307,1975464,"Nilaj Chakrabarty","2018-08-26 14:44:34",0.77502,2,nilajchakrabarty
4308,1816168,"Islam Hasabo","2018-08-29 18:19:10",0.77502,48,islamhasabo
4309,1752344,"Maher Deeb","2018-07-05 22:47:38",0.77501,63,maherdeebcv
4310,1717272,Jordan,"2018-05-28 05:32:29",0.77494,1,jordandejong
4311,1818949,"Aparna Kathane","2018-07-21 09:01:24",0.77494,3,aparna890
4312,1818937,"Pramila Nidhalkar","2018-07-19 07:44:13",0.77494,1,pramila25
4313,1953255,gyrao,"2018-08-29 20:21:22",0.77494,25,pedrogyrao
4314,1719119,夜莺轻鸣,"2018-05-25 03:33:51",0.77491,4,zgcgreat
4315,1873882,omo-show,"2018-08-24 00:44:53",0.77491,10,omosho5
4316,1721947,CibilScoreZero,"2018-05-29 07:53:39",0.77489,2,"anoopsiripragada,lmanimohan,mynepalli,naveenste92"
4317,1980893,daandra,"2018-08-28 12:08:03",0.77488,12,daandra
4318,1714397,wangxingwa,"2018-05-25 14:22:00",0.77484,4,wangxingwa
4319,1758249,IvoNaranjo,"2018-06-07 14:13:10",0.77480,3,inaranjo
4320,1730910,BenchWarmers,"2018-05-28 15:45:21",0.77480,2,"aderjanos,istvanborsos"
4321,1709401,nicegoat,"2018-05-31 10:42:45",0.77478,4,nicegoat
4322,1776075,MiguelConde,"2018-06-29 10:10:08",0.77476,1,mconde
4323,1735441,eipiplus1,"2018-06-09 04:47:51",0.77475,28,siliconvalley
4324,1709080,"Rajiv Tiwari","2018-05-21 18:31:49",0.77473,1,rajivktiwari
4325,1732514,"Mohamed  jimi","2018-06-02 03:16:14",0.77472,1,jimmy21
4326,1832660,"Mad Jack","2018-06-30 09:37:45",0.77467,2,madjack
4327,1733490,"Gilles Hubert","2018-06-28 05:43:30",0.77464,15,gilleshubert
4328,1742539,Rhostam,"2018-06-12 00:15:36",0.77463,8,rhostam
4329,1703574,Yosuke,"2018-07-01 12:34:56",0.77461,1,yosukeyoshida
4330,1916594,xooca1,"2018-08-25 05:54:40",0.77458,14,xooca1
4331,1755013,"Nikita Andreianov","2018-06-19 11:25:18",0.77458,2,andreianov
4332,1971008,nata,"2018-08-29 21:13:00",0.77456,5,nata001
4333,1703671,"Alexandre Gandini","2018-08-22 16:23:24",0.77455,17,alexgand
4334,1917203,M&V,"2018-08-28 06:09:48",0.77454,19,"lennyvds,snmllr"
4335,1706469,hidehidehide1984,"2018-06-26 00:23:27",0.77453,37,hidehidehide1984
4336,1889813,Zuozhi,"2018-07-29 17:37:06",0.77451,7,zuozhi
4337,1720177,kcoffee,"2018-06-10 14:33:26",0.77449,1,kcoffee
4338,1968131,"Romain Mesmeur","2018-08-24 17:30:49",0.77448,22,lumanitoc
4339,1771581,Shubham,"2018-08-22 07:36:56",0.77440,2,shubham5024
4340,1895730,sairaamv,"2018-07-26 14:04:17",0.77438,1,del=3771ef2ed31abc07
4341,1803830,"Ali M","2018-07-23 11:38:28",0.77436,21,alim1100057
4342,1931096,"Himanshu Patel","2018-08-05 13:10:30",0.77427,1,hemanshu4w
4343,1775469,ManojSoman,"2018-08-13 11:44:06",0.77426,7,manojdsoman
4344,1697383,gelihappy,"2018-06-17 14:15:28",0.77420,4,gelihappy
4345,1836504,SamuelClark,"2018-07-01 21:43:42",0.77420,1,samuelclark
4346,1698568,LastRocky,"2018-05-23 14:47:18",0.77420,4,lihaorocky
4347,1855303,cergey,"2018-08-29 21:00:04",0.77417,1,cerdgio
4348,1710001,Skye,"2018-06-17 20:04:26",0.77405,13,skyehere
4349,1724609,"Ben Weiher","2018-06-03 21:24:39",0.77402,15,bwcitadel
4350,1976309,"Anne Jiang","2018-08-12 05:07:34",0.77401,10,"jamieyang,top87226,triciaserow"
4351,1702567,CuongTran,"2018-06-05 11:11:07",0.77401,7,cuongk14
4352,1747676,"Robert Marshall","2018-07-12 10:52:19",0.77397,2,robertgjmarshall
4353,1741577,"Suvrat Hiran","2018-06-16 11:08:03",0.77396,25,suvrathiran
4354,1700891,KenshinPG,"2018-05-29 16:55:14",0.77388,4,kenshinpg
4355,1713954,"Kumar Bhargav","2018-06-11 03:17:31",0.77387,11,kumarbhrgv
4356,1801903,Kissabussi,"2018-07-25 08:52:19",0.77387,8,tkonttil
4357,1892000,xxue,"2018-08-06 08:18:09",0.77387,29,xuexiaohe
4358,1710273,shieldfoundry,"2018-08-29 23:30:44",0.77386,35,"donthaveemail,dotnew,egissys,jmavi21,kbsevilla,lsibal,tennypaulchua"
4359,1708488,"Antoine Pissoort","2018-05-21 20:17:24",0.77386,4,proto4426
4360,1975942,MuratYıldız,"2018-08-19 22:49:45",0.77383,1,murattica
4361,1721608,"Bombing  Sky","2018-06-06 05:33:41",0.77382,3,bearhunt
4362,1705166,我来送送命,"2018-08-22 13:00:20",0.77378,17,xzhaobang
4363,1929911,"Alexander Shvedov","2018-07-28 20:24:34",0.77371,1,htmn99
4364,1706230,minzhe,"2018-05-28 04:17:00",0.77370,3,hmzhezhe
4365,1709669,Xiaoyang,"2018-06-09 21:16:25",0.77367,3,gxygomes
4366,1777108,mojfpt,"2018-06-14 00:01:41",0.77366,6,mojfpt
4367,1752246,"Pablo Gaspar Peral","2018-06-04 22:36:22",0.77363,1,pabloalicante
4368,1720198,NK10,"2018-08-27 14:39:52",0.77361,34,nitinkataria10
4369,1828931,DonMD,"2018-08-03 16:42:00",0.77360,28,donmdl
4370,1744389,InsungKang,"2018-06-14 07:19:46",0.77360,5,lifebloom
4371,1929196,nkgw,"2018-08-09 14:13:35",0.77359,15,nkgw07
4372,1760818,"Andrey Stelmashenko","2018-08-17 10:24:51",0.77354,13,astelmashenko
4373,1700686,Utkarsh,"2018-05-22 11:28:30",0.77351,1,utkarshdix
4374,1857346,"Scottie Wu","2018-07-24 00:21:58",0.77350,26,yijhenwu
4375,1966349,ericwanggz,"2018-08-14 06:18:04",0.77347,9,ericwanggz
4376,1705885,nEO,"2018-05-22 07:42:54",0.77344,2,neoterics
4377,1724319,klmno,"2018-08-29 22:12:51",0.77339,61,kagohw
4378,1698887,"Edwin Graham","2018-05-21 15:45:39",0.77339,6,edwingraham
4379,1834674,jijeng,"2018-07-12 13:44:06",0.77339,3,jiajizheng
4380,1859165,eupketcha,"2018-08-29 16:28:26",0.77338,4,eupketcha
4381,1887504,naveengupta,"2018-07-18 15:20:04",0.77338,3,naveengupta
4382,1870291,"Marco Gorelli","2018-08-21 16:42:43",0.77335,5,marcogorelli
4383,1734505,tianhangz,"2018-06-03 03:24:15",0.77334,4,tianhangz
4384,1727761,Uncover,"2018-06-04 07:25:15",0.77334,2,uncover
4385,1813120,brother3,"2018-06-24 08:33:21",0.77334,1,brother3
4386,1883885,"Water Street","2018-08-03 20:18:10",0.77331,3,dmonster
4387,1946179,"brar jan","2018-08-29 23:30:45",0.77326,53,mashti
4388,1887256,"Nedim Bayrakdar","2018-07-25 21:51:11",0.77325,7,nedimb
4389,1789672,Sudarshan1413,"2018-07-02 08:49:41",0.77325,16,sudarshan1413
4390,1698343,"Buşra Fenerci","2018-07-19 08:35:23",0.77322,10,busrafenerci
4391,1869158,SmirkyGraphs,"2018-08-24 21:36:22",0.77316,8,smirkygraphs
4392,1758513,Jeongchanwoo,"2018-06-14 05:11:46",0.77315,7,jeongchanwoo
4393,1717995,chengfire,"2018-05-26 13:46:53",0.77313,8,chengfire
4394,2003380,"Kevin Chen","2018-08-21 01:13:38",0.77308,1,whoknowsck8
4395,1744710,"Rishabh Pandey","2018-08-22 10:41:55",0.77305,30,rishabhds
4396,1862163,Cemlyn,"2018-08-27 18:09:45",0.77301,11,cemlyn
4397,1704413,lorenzo_palloni,"2018-05-21 15:50:19",0.77299,4,naasnaples
4398,1698689,Blablatest,"2018-05-21 00:28:58",0.77299,2,lucasdienis
4399,1706345,neuronblack,"2018-05-21 02:18:04",0.77299,1,neuronblack
4400,1706953,Windforce,"2018-05-21 09:15:39",0.77299,1,siyuan0322
4401,1699738,"Bruno Vilela","2018-05-21 14:57:02",0.77299,3,vilelabruno
4402,1704110,"saeed heydari","2018-05-22 13:06:37",0.77299,4,saeedheydari
4403,1716957,Almat,"2018-05-23 21:22:21",0.77299,1,del=aee2eba553815b2b
4404,1708169,"Mehtab Pathan","2018-05-24 14:48:17",0.77299,1,mehtabpathan
4405,1778275,Mfula,"2018-08-28 17:16:14",0.77297,18,mfulomkhulu
4406,1743488,tmp_test,"2018-06-04 14:33:15",0.77295,4,hzshangh
4407,1703475,dawge,"2018-05-23 21:08:10",0.77295,16,maliko
4408,1840434,schlerp,"2018-08-19 06:21:51",0.77291,5,schlerp
4409,1873647,eddyod,"2018-07-20 15:41:53",0.77284,13,eddyod
4410,1758876,MC,"2018-08-06 15:12:42",0.77282,30,"granalek,michessi"
4411,1755710,TechKnight's,"2018-08-24 06:56:29",0.77276,20,"del=e859a4fe3dfd4865,gtambi,tanmay67"
4412,1700483,Matthew,"2018-05-21 11:47:36",0.77272,6,mattonline
4413,1974923,"Nick Gavriil","2018-08-29 17:41:03",0.77269,6,gavriiln
4414,1698583,kiyo,"2018-06-27 08:43:50",0.77263,11,kiyohiro
4415,1753211,"Davidson ML One","2018-08-29 19:53:36",0.77247,6,"benjamingatti,buddberro,johnlingle,kenbury"
4416,1752365,MrJerry,"2018-06-05 14:58:34",0.77247,6,mrjerry
4417,1762983,"Guido Tapia","2018-08-20 23:35:06",0.77246,4,guidotapia
4418,1990064,"Sanjay Bangar","2018-08-15 13:30:10",0.77244,3,sanjaybangar
4419,1733408,NicolasPai,"2018-06-28 09:14:49",0.77244,11,bollyhk
4420,1762101,zehbart,"2018-07-17 20:55:08",0.77243,2,zehbart
4421,1708594,Dragonblf,"2018-06-06 20:37:36",0.77241,5,dragonblf
4422,1702375,"Jordi Villar","2018-05-21 21:21:58",0.77241,11,jordivillar
4423,1975401,lidanm,"2018-08-29 17:14:21",0.77240,9,lidanm
4424,1769293,DV-048,"2018-08-29 19:24:35",0.77239,5,dv0048
4425,1823497,"Will Garcia","2018-07-01 04:55:53",0.77237,5,williamgarcia
4426,1710919,yann,"2018-05-24 14:44:32",0.77235,4,yannla
4427,1727700,"Varos ML","2018-06-29 07:45:51",0.77234,18,varosml
4428,1765250,weiweizhu,"2018-08-29 19:22:32",0.77231,2,weiweizhu
4429,1913670,brexe,"2018-07-25 13:07:47",0.77228,8,brexit
4430,1791549,Bisser,"2018-07-29 19:22:48",0.77227,40,bisserrouss
4431,1867213,"Matt Templeton","2018-07-17 18:43:20",0.77222,5,deepclean
4432,1851637,powersdata,"2018-08-27 22:52:35",0.77218,21,powersdata
4433,1983201,gao,"2018-08-13 14:35:33",0.77218,1,yikayiyo
4434,1984351,"Vinay Raman","2018-08-29 23:33:08",0.77217,26,vinayraman
4435,1758780,"Dr Xtrange","2018-06-07 15:06:49",0.77217,2,drxtrange
4436,1758591,"Tanmay Khattar","2018-06-06 18:00:17",0.77217,1,tanmaykhattar
4437,1756923,AvaneeshKumar,"2018-06-08 10:51:58",0.77217,9,kumaava9
4438,1707898,oginom,"2018-06-13 12:19:15",0.77217,2,oginom
4439,1712489,"Кирилл Чертоганов","2018-06-20 08:54:53",0.77217,5,denken
4440,1876121,rajveer7470,"2018-07-13 15:10:53",0.77217,1,rajveer7470
4441,1854515,Rysiek,"2018-08-24 01:58:17",0.77217,7,e1polako
4442,2008464,TimeToCode,"2018-08-21 17:31:11",0.77217,1,timetocode
4443,1747013,"Nikita Shapovalov","2018-08-22 19:30:59",0.77217,1,jeanpaulshapo
4444,1709931,Liangz,"2018-06-09 00:30:26",0.77216,1,zhunliang
4445,1703419,"Oleksandr Vodolazskyi","2018-08-06 20:03:47",0.77216,1,vodolazskyi
4446,1860208,Nogoro,"2018-08-23 08:36:14",0.77212,14,gorogorocat
4447,1792486,uihewfkhwefn,"2018-07-30 21:37:08",0.77211,34,del=9c625c4732198622
4448,1879323,"Siyu Zhu","2018-07-20 19:49:27",0.77209,4,darkcom
4449,1724952,Goman,"2018-05-26 07:10:12",0.77207,1,hasibuan
4450,1698672,"Anurag Agrawal","2018-05-28 15:22:09",0.77207,1,anuragagr
4451,1858467,"Jitenkumar Rana","2018-08-20 15:13:22",0.77193,1,"alaxander,jitenrana"
4452,1792704,"Xu Hu","2018-08-01 05:03:20",0.77190,2,zeroice7
4453,1853268,"Ali Sheikh ","2018-07-16 02:25:54",0.77188,26,alirezash
4454,1809928,"Holf Yuen","2018-08-29 15:00:46",0.77188,55,holfyuen
4455,1891967,"Vinci Mojamdar","2018-08-27 12:59:40",0.77187,11,vincimojamdar
4456,1698244,spacegomi,"2018-05-27 11:56:51",0.77187,1,spacegomi
4457,1727196,otomarukanta,"2018-05-27 12:15:29",0.77187,1,otomarukanta
4458,1728906,"Do You Know Kimchi","2018-05-27 18:35:48",0.77187,1,namgunkim
4459,1728611,MiaoMenghua,"2018-05-28 11:26:53",0.77187,1,miaomenghua
4460,1725089,MaxJönsson,"2018-06-03 13:48:37",0.77187,13,maxjon
4461,1789291,y352he,"2018-06-21 16:10:17",0.77187,3,sophiaheyqh
4462,1748398,"toshiki sakai","2018-08-25 08:25:23",0.77186,4,toshichan
4463,1988921,"yu pu","2018-08-28 04:12:30",0.77186,3,pyc1216
4464,1926135,lobo,"2018-08-28 13:23:04",0.77186,8,huoluobo
4465,1979022,"Peter Orum","2018-08-29 12:10:22",0.77186,28,petero2
4466,1705219,"Sergey Silaev","2018-05-20 22:16:44",0.77185,4,silaev
